timestamp,insert_total,insert_original,insert_duplicate,insert_avg_latency_ms,query_count,query_failed,query_avg_latency_ms,insert_cumulative_total,insert_cumulative_original,insert_cumulative_duplicate,insert_cumulative_avg_latency_ms,query_cumulative_count,query_cumulative_failed,query_cumulative_avg_latency_ms
2026/03/01 15:56:21,824,622,202,107.4,1568,0,0.2,212952,159750,53202,107.46,425824,0,0.2
2026/03/01 15:56:26,794,746,48,105.9,1668,0,0.19,213746,160496,53250,107.45,427492,0,0.2
2026/03/01 15:56:31,832,582,250,106.52,1664,0,0.2,214578,161078,53500,107.45,429156,0,0.2
2026/03/01 15:56:36,834,584,250,104.06,1664,0,0.19,215412,161662,53750,107.43,430820,0,0.2
2026/03/01 15:56:41,802,552,250,105.07,1600,0,0.21,216214,162214,54000,107.43,432420,0,0.2
2026/03/01 15:56:46,886,636,250,100.14,1776,0,0.19,217100,162850,54250,107.4,434196,0,0.2
2026/03/01 15:56:51,784,650,134,108.09,1568,0,0.19,217884,163500,54384,107.4,435764,0,0.2
2026/03/01 15:56:56,896,750,146,97.81,1796,0,0.25,218780,164250,54530,107.36,437560,0,0.2
2026/03/01 15:57:01,856,636,220,98.31,1712,0,0.21,219636,164886,54750,107.32,439272,0,0.2
2026/03/01 15:57:06,848,598,250,101.94,1692,0,0.2,220484,165484,55000,107.3,440964,0,0.2
2026/03/01 15:57:11,848,598,250,101.34,1700,0,0.2,221332,166082,55250,107.28,442664,0,0.2
2026/03/01 15:57:16,832,582,250,107.16,1664,0,0.2,222164,166664,55500,107.28,444328,0,0.2
2026/03/01 15:57:21,800,586,214,106.41,1600,0,0.22,222964,167250,55714,107.28,445928,0,0.2
2026/03/01 15:57:26,848,750,98,102.29,1696,0,0.22,223812,168000,55812,107.26,447624,0,0.2
2026/03/01 15:57:31,854,666,188,104.41,1708,0,0.19,224666,168666,56000,107.25,449332,0,0.2
2026/03/01 15:57:36,784,534,250,110.58,1568,0,0.21,225450,169200,56250,107.26,450900,0,0.2
2026/03/01 15:57:41,754,504,250,116.45,1508,0,0.2,226204,169704,56500,107.29,452408,0,0.2
2026/03/01 15:57:46,898,648,250,94.42,1796,0,0.2,227102,170352,56750,107.24,454204,0,0.2
2026/03/01 15:57:51,890,648,242,99.75,1704,0,0.2,227992,171000,56992,107.21,455908,0,0.2
2026/03/01 15:57:56,892,750,142,95.54,1860,0,0.2,228884,171750,57134,107.16,457768,0,0.2
2026/03/01 15:58:01,876,750,126,97.82,1752,0,0.19,229760,172500,57260,107.13,459520,0,0.2
2026/03/01 15:58:06,800,560,240,108.05,1568,0,0.2,230560,173060,57500,107.13,461088,0,0.2
2026/03/01 15:58:11,916,666,250,90.5,1856,0,0.19,231476,173726,57750,107.07,462944,0,0.2
2026/03/01 15:58:16,800,550,250,110.36,1608,0,0.19,232276,174276,58000,107.08,464552,0,0.2
2026/03/01 15:58:21,838,588,250,103.38,1676,0,0.2,233114,174864,58250,107.06,466228,0,0.2
2026/03/01 15:58:26,832,636,196,105.07,1664,0,0.27,233946,175500,58446,107.06,467892,0,0.2
2026/03/01 15:58:31,824,750,74,104.96,1648,0,0.23,234770,176250,58520,107.05,469540,0,0.2
2026/03/01 15:58:36,840,610,230,104.82,1676,0,0.2,235610,176860,58750,107.04,471216,0,0.2
2026/03/01 15:58:41,796,546,250,107.3,1596,0,0.2,236406,177406,59000,107.04,472812,0,0.2
2026/03/01 15:58:46,800,550,250,109.7,1584,0,0.2,237206,177956,59250,107.05,474396,0,0.2
2026/03/01 15:58:51,862,612,250,98.36,1740,0,0.2,238068,178568,59500,107.02,476136,0,0.2
2026/03/01 15:58:56,842,682,160,105.88,1680,0,0.21,238910,179250,59660,107.02,477816,0,0.2
2026/03/01 15:59:01,796,706,90,105.39,1596,0,0.19,239706,179956,59750,107.01,479412,0,0.2
2026/03/01 15:59:06,804,554,250,110.61,1608,0,0.21,240510,180510,60000,107.02,481020,0,0.2
2026/03/01 15:59:11,914,664,250,95.77,1828,0,0.19,241424,181174,60250,106.98,482848,0,0.2
2026/03/01 15:59:16,960,710,250,88.04,1872,0,0.2,242384,181884,60500,106.9,484720,0,0.2
2026/03/01 15:59:21,784,534,250,111.23,1612,0,0.2,243168,182418,60750,106.92,486332,0,0.2
2026/03/01 15:59:26,838,588,250,103.9,1612,0,0.19,244006,183006,61000,106.91,487944,0,0.2
2026/03/01 15:59:31,684,684,0,128.42,1436,0,0.33,244690,183690,61000,106.97,489380,0,0.2
2026/03/01 15:59:36,818,568,250,107.11,1636,0,0.29,245508,184258,61250,106.97,491016,0,0.2
2026/03/01 15:59:41,836,586,250,105.2,1604,0,0.19,246344,184844,61500,106.96,492620,0,0.2
2026/03/01 15:59:46,740,490,250,114.16,1548,0,0.21,247084,185334,61750,106.98,494168,0,0.2
2026/03/01 15:59:51,780,666,114,116.53,1560,0,0.22,247864,186000,61864,107.01,495728,0,0.2
2026/03/01 15:59:56,772,636,136,110.85,1544,0,0.19,248636,186636,62000,107.03,497272,0,0.2
2026/03/01 16:00:01,754,504,250,116.21,1506,0,0.46,249390,187140,62250,107.05,498778,0,0.21
2026/03/01 16:00:06,748,498,250,119.31,1494,0,0.39,250138,187638,62500,107.09,500272,0,0.21
2026/03/01 16:00:11,792,612,180,107.47,1588,0,0.2,250930,188250,62680,107.09,501860,0,0.21
2026/03/01 16:00:16,860,750,110,103.81,1720,0,0.2,251790,189000,62790,107.08,503580,0,0.21
2026/03/01 16:00:21,794,584,210,106.27,1588,0,0.2,252584,189584,63000,107.08,505168,0,0.21
2026/03/01 16:00:26,834,584,250,104.29,1664,0,0.21,253418,190168,63250,107.07,506832,0,0.21
2026/03/01 16:00:31,778,528,250,113.58,1560,0,0.2,254196,190696,63500,107.09,508392,0,0.21
2026/03/01 16:00:36,778,554,224,115.43,1556,0,0.2,254974,191250,63724,107.11,509948,0,0.21
2026/03/01 16:00:41,854,750,104,100.28,1708,0,0.19,255828,192000,63828,107.09,511656,0,0.21
2026/03/01 16:00:46,842,670,172,104.15,1608,0,0.2,256670,192670,64000,107.08,513264,0,0.21
2026/03/01 16:00:51,904,654,250,94.62,1816,0,0.19,257574,193324,64250,107.04,515080,0,0.21
2026/03/01 16:00:56,756,506,250,113.48,1580,0,0.2,258330,193830,64500,107.06,516660,0,0.21
2026/03/01 16:01:01,822,572,250,107.11,1644,0,0.2,259152,194402,64750,107.06,518304,0,0.21
2026/03/01 16:01:06,794,598,196,109.18,1588,0,0.21,259946,195000,64946,107.06,519892,0,0.21
2026/03/01 16:01:11,846,750,96,101.64,1692,0,0.2,260792,195750,65042,107.05,521584,0,0.21
2026/03/01 16:01:16,836,628,208,105.15,1672,0,0.2,261628,196378,65250,107.04,523256,0,0.21
2026/03/01 16:01:21,784,534,250,108.85,1568,0,0.2,262412,196912,65500,107.05,524824,0,0.21
2026/03/01 16:01:26,848,598,250,105.47,1616,0,0.21,263260,197510,65750,107.04,526440,0,0.21
2026/03/01 16:01:31,866,616,250,96.96,1796,0,0.2,264126,198126,66000,107.01,528236,0,0.21
2026/03/01 16:01:36,874,624,250,99.27,1760,0,0.2,265000,198750,66250,106.98,529996,0,0.21
2026/03/01 16:01:41,854,750,104,101.98,1708,0,0.2,265854,199500,66354,106.97,531704,0,0.21
2026/03/01 16:01:46,778,632,146,108.87,1556,0,0.2,266632,200132,66500,106.97,533260,0,0.21
2026/03/01 16:01:51,896,646,250,99.55,1748,0,0.2,267528,200778,66750,106.95,535008,0,0.21
2026/03/01 16:01:56,788,538,250,108.0,1624,0,0.22,268316,201316,67000,106.95,536632,0,0.21
2026/03/01 16:02:01,844,594,250,103.28,1688,0,0.19,269160,201910,67250,106.94,538320,0,0.21
2026/03/01 16:02:06,798,590,208,109.84,1596,0,0.2,269958,202500,67458,106.95,539916,0,0.21
2026/03/01 16:02:11,948,750,198,89.24,1896,0,0.2,270906,203250,67656,106.88,541812,0,0.21
2026/03/01 16:02:16,788,694,94,108.73,1576,0,0.2,271694,203944,67750,106.89,543388,0,0.21
2026/03/01 16:02:21,832,582,250,106.3,1664,0,0.19,272526,204526,68000,106.89,545052,0,0.21
2026/03/01 16:02:26,844,594,250,102.43,1688,0,0.2,273370,205120,68250,106.87,546740,0,0.21
2026/03/01 16:02:31,806,556,250,106.47,1612,0,0.22,274176,205676,68500,106.87,548352,0,0.21
2026/03/01 16:02:36,866,616,250,102.5,1728,0,0.2,275042,206292,68750,106.86,550080,0,0.21
2026/03/01 16:02:41,794,708,86,106.15,1592,0,0.23,275836,207000,68836,106.86,551672,0,0.21
2026/03/01 16:02:46,780,616,164,112.93,1556,0,0.2,276616,207616,69000,106.87,553228,0,0.21
2026/03/01 16:02:51,812,562,250,110.4,1628,0,0.2,277428,208178,69250,106.88,554856,0,0.21
2026/03/01 16:02:56,718,468,250,119.15,1432,0,0.2,278146,208646,69500,106.92,556288,0,0.21
2026/03/01 16:03:01,836,604,232,103.4,1676,0,0.2,278982,209250,69732,106.91,557964,0,0.21
2026/03/01 16:03:06,810,750,60,110.33,1616,0,0.2,279792,210000,69792,106.92,559580,0,0.21
2026/03/01 16:03:11,834,626,208,104.7,1668,0,0.92,280626,210626,70000,106.91,561248,0,0.21
2026/03/01 16:03:16,850,600,250,99.02,1704,0,0.19,281476,211226,70250,106.89,562952,0,0.21
2026/03/01 16:03:21,920,670,250,92.58,1812,0,0.21,282396,211896,70500,106.84,564764,0,0.21
2026/03/01 16:03:26,832,582,250,103.93,1684,0,0.2,283228,212478,70750,106.83,566448,0,0.21
2026/03/01 16:03:31,780,530,250,116.79,1492,0,0.21,284008,213008,71000,106.86,567940,0,0.21
2026/03/01 16:03:36,776,742,34,107.21,1628,0,0.21,284784,213750,71034,106.86,569568,0,0.21
2026/03/01 16:03:41,954,738,216,91.94,1908,0,0.19,285738,214488,71250,106.81,571476,0,0.21
2026/03/01 16:03:46,862,612,250,99.96,1724,0,0.2,286600,215100,71500,106.79,573200,0,0.21
2026/03/01 16:03:51,814,564,250,108.35,1580,0,0.2,287414,215664,71750,106.79,574780,0,0.21
2026/03/01 16:03:56,774,524,250,113.93,1520,0,0.26,288188,216188,72000,106.81,576300,0,0.21
2026/03/01 16:04:01,794,562,232,109.24,1596,0,0.21,288982,216750,72232,106.82,577896,0,0.21
2026/03/01 16:04:06,874,750,124,93.8,1816,0,0.2,289856,217500,72356,106.78,579712,0,0.21
2026/03/01 16:04:11,826,682,144,109.54,1596,0,0.21,290682,218182,72500,106.79,581308,0,0.21
2026/03/01 16:04:16,786,536,250,108.64,1628,0,0.21,291468,218718,72750,106.79,582936,0,0.21
2026/03/01 16:04:21,732,482,250,118.34,1464,0,0.19,292200,219200,73000,106.82,584400,0,0.21
2026/03/01 16:04:26,842,592,250,104.08,1684,0,0.2,293042,219792,73250,106.81,586084,0,0.21
2026/03/01 16:04:31,838,708,130,101.2,1676,0,0.21,293880,220500,73380,106.8,587760,0,0.21
2026/03/01 16:04:36,884,750,134,99.35,1768,0,0.19,294764,221250,73514,106.77,589528,0,0.21
2026/03/01 16:04:41,826,590,236,105.46,1652,0,0.19,295590,221840,73750,106.77,591180,0,0.21
2026/03/01 16:04:46,804,554,250,106.47,1604,0,0.2,296394,222394,74000,106.77,592784,0,0.21
2026/03/01 16:04:51,772,522,250,114.52,1544,0,0.2,297166,222916,74250,106.79,594328,0,0.21
2026/03/01 16:04:56,806,584,222,109.04,1608,0,0.21,297972,223500,74472,106.8,595936,0,0.21
2026/03/01 16:05:01,854,750,104,99.16,1716,0,0.2,298826,224250,74576,106.77,597652,0,0.21
2026/03/01 16:05:06,796,622,174,109.95,1584,0,0.2,299622,224872,74750,106.78,599236,0,0.21
2026/03/01 16:05:11,792,542,250,111.55,1592,0,0.2,300414,225414,75000,106.8,600828,0,0.21
2026/03/01 16:05:16,826,576,250,104.91,1652,0,0.19,301240,225990,75250,106.79,602480,0,0.21
2026/03/01 16:05:21,816,566,250,104.65,1632,0,0.19,302056,226556,75500,106.78,604112,0,0.21
2026/03/01 16:05:26,856,694,162,100.38,1712,0,0.19,302912,227250,75662,106.77,605824,0,0.21
2026/03/01 16:05:31,842,750,92,106.69,1680,0,0.2,303754,228000,75754,106.77,607504,0,0.21
2026/03/01 16:05:36,844,598,246,102.85,1692,0,0.2,304598,228598,76000,106.76,609196,0,0.21
2026/03/01 16:05:41,776,526,250,112.08,1552,0,0.19,305374,229124,76250,106.77,610748,0,0.21
2026/03/01 16:05:46,914,664,250,89.35,1828,0,0.21,306288,229788,76500,106.72,612576,0,0.21
2026/03/01 16:05:51,772,522,250,118.4,1540,0,0.24,307060,230310,76750,106.75,614116,0,0.21
2026/03/01 16:05:56,812,690,122,102.46,1628,0,0.22,307872,231000,76872,106.74,615744,0,0.21
2026/03/01 16:06:01,822,694,128,108.36,1644,0,0.19,308694,231694,77000,106.74,617388,0,0.21
2026/03/01 16:06:06,842,592,250,104.31,1680,0,0.21,309536,232286,77250,106.73,619068,0,0.21
2026/03/01 16:06:11,750,500,250,115.58,1504,0,0.21,310286,232786,77500,106.75,620572,0,0.21
2026/03/01 16:06:16,836,586,250,105.12,1668,0,0.21,311122,233372,77750,106.75,622240,0,0.21
2026/03/01 16:06:21,850,628,222,97.9,1696,0,0.2,311972,234000,77972,106.73,623936,0,0.21
2026/03/01 16:06:26,954,750,204,92.74,1840,0,0.2,312926,234750,78176,106.68,625776,0,0.21
2026/03/01 16:06:31,816,742,74,102.84,1688,0,0.21,313742,235492,78250,106.67,627464,0,0.21
2026/03/01 16:06:36,776,526,250,114.05,1572,0,0.21,314518,236018,78500,106.69,629036,0,0.21
2026/03/01 16:06:41,732,482,250,120.28,1464,0,0.2,315250,236500,78750,106.72,630500,0,0.21
2026/03/01 16:06:46,806,556,250,110.03,1612,0,0.22,316056,237056,79000,106.73,632112,0,0.21
2026/03/01 16:06:51,774,694,80,108.75,1548,0,0.2,316830,237750,79080,106.74,633660,0,0.21
2026/03/01 16:06:56,784,614,170,114.55,1568,0,0.22,317614,238364,79250,106.76,635228,0,0.21
2026/03/01 16:07:01,782,532,250,108.37,1564,0,0.19,318396,238896,79500,106.76,636792,0,0.21
2026/03/01 16:07:06,890,640,250,101.24,1732,0,0.2,319286,239536,79750,106.74,638524,0,0.21
2026/03/01 16:07:11,820,570,250,103.28,1688,0,0.21,320106,240106,80000,106.74,640212,0,0.21
2026/03/01 16:07:16,786,644,142,108.38,1572,0,0.19,320892,240750,80142,106.74,641784,0,0.21
2026/03/01 16:07:21,776,668,108,114.14,1552,0,0.19,321668,241418,80250,106.76,643336,0,0.21
2026/03/01 16:07:26,766,516,250,118.14,1532,0,0.23,322434,241934,80500,106.78,644868,0,0.21
2026/03/01 16:07:31,816,566,250,106.48,1632,0,0.19,323250,242500,80750,106.78,646500,0,0.21
2026/03/01 16:07:36,820,570,250,104.09,1640,0,0.27,324070,243070,81000,106.78,648140,0,0.21
2026/03/01 16:07:41,838,680,158,103.0,1676,0,0.21,324908,243750,81158,106.77,649816,0,0.21
2026/03/01 16:07:46,856,750,106,101.88,1708,0,0.23,325764,244500,81264,106.75,651524,0,0.21
2026/03/01 16:07:51,798,562,236,107.71,1600,0,0.21,326562,245062,81500,106.76,653124,0,0.21
2026/03/01 16:07:56,750,500,250,114.73,1500,0,0.19,327312,245562,81750,106.77,654624,0,0.21
2026/03/01 16:08:01,844,594,250,102.56,1688,0,0.19,328156,246156,82000,106.76,656312,0,0.21
2026/03/01 16:08:06,814,594,220,111.5,1552,0,0.2,328970,246750,82220,106.78,657864,0,0.21
2026/03/01 16:08:11,784,750,34,107.26,1644,0,0.2,329754,247500,82254,106.78,659508,0,0.21
2026/03/01 16:08:16,764,518,246,115.73,1524,0,0.2,330518,248018,82500,106.8,661032,0,0.21
2026/03/01 16:08:21,878,628,250,99.79,1760,0,0.19,331396,248646,82750,106.78,662792,0,0.21
2026/03/01 16:08:26,892,642,250,96.82,1776,0,0.2,332288,249288,83000,106.75,664568,0,0.21
2026/03/01 16:08:31,764,514,250,112.08,1500,0,0.21,333052,249802,83250,106.76,666068,0,0.21
2026/03/01 16:08:36,882,698,184,97.11,1800,0,0.19,333934,250500,83434,106.74,667868,0,0.21
2026/03/01 16:08:41,882,750,132,95.49,1764,0,0.2,334816,251250,83566,106.71,669632,0,0.21
2026/03/01 16:08:46,796,612,184,110.01,1592,0,0.21,335612,251862,83750,106.72,671224,0,0.21
2026/03/01 16:08:51,772,522,250,117.36,1544,0,0.21,336384,252384,84000,106.74,672768,0,0.21
2026/03/01 16:08:56,724,474,250,118.36,1448,0,0.2,337108,252858,84250,106.77,674216,0,0.21
2026/03/01 16:09:01,846,642,204,101.46,1692,0,0.2,337954,253500,84454,106.75,675908,0,0.21
2026/03/01 16:09:06,768,722,46,116.57,1536,0,0.21,338722,254222,84500,106.78,677444,0,0.21
2026/03/01 16:09:11,822,572,250,108.01,1584,0,0.21,339544,254794,84750,106.78,679028,0,0.21
2026/03/01 16:09:16,786,536,250,109.05,1632,0,0.19,340330,255330,85000,106.78,680660,0,0.21
2026/03/01 16:09:21,852,602,250,102.35,1704,0,0.21,341182,255932,85250,106.77,682364,0,0.21
2026/03/01 16:09:26,786,568,218,107.79,1572,0,0.21,341968,256500,85468,106.77,683936,0,0.21
2026/03/01 16:09:31,822,750,72,107.27,1644,0,0.22,342790,257250,85540,106.78,685580,0,0.21
2026/03/01 16:09:36,728,518,210,121.76,1456,0,0.2,343518,257768,85750,106.81,687036,0,0.21
2026/03/01 16:09:41,804,554,250,107.87,1608,0,0.21,344322,258322,86000,106.81,688644,0,0.21
2026/03/01 16:09:46,848,598,250,103.9,1696,0,0.19,345170,258920,86250,106.8,690340,0,0.21
2026/03/01 16:09:51,872,622,250,96.34,1744,0,0.19,346042,259542,86500,106.78,692084,0,0.21
2026/03/01 16:09:56,826,708,118,102.76,1652,0,0.25,346868,260250,86618,106.77,693736,0,0.21
2026/03/01 16:10:01,788,656,132,110.95,1576,0,0.19,347656,260906,86750,106.78,695312,0,0.21
2026/03/01 16:10:06,854,604,250,101.36,1708,0,0.21,348510,261510,87000,106.76,697020,0,0.21
2026/03/01 16:10:11,904,654,250,96.71,1804,0,0.21,349414,262164,87250,106.74,698824,0,0.21
2026/03/01 16:10:16,1078,828,250,77.79,2156,0,0.19,350492,262992,87500,106.65,700980,0,0.21
2026/03/01 16:10:21,822,572,250,103.56,1648,0,0.2,351314,263564,87750,106.64,702628,0,0.21
2026/03/01 16:10:26,674,436,238,127.61,1348,0,0.2,351988,264000,87988,106.68,703976,0,0.21
2026/03/01 16:10:31,856,750,106,107.11,1712,0,0.21,352844,264750,88094,106.68,705688,0,0.21
2026/03/01 16:10:36,784,628,156,107.22,1568,0,0.2,353628,265378,88250,106.68,707256,0,0.21
2026/03/01 16:10:41,894,644,250,97.8,1788,0,0.19,354522,266022,88500,106.66,709044,0,0.21
2026/03/01 16:10:46,894,644,250,97.5,1776,0,0.19,355416,266666,88750,106.64,710820,0,0.21
2026/03/01 16:10:51,846,596,250,101.79,1700,0,0.2,356262,267262,89000,106.63,712520,0,0.21
2026/03/01 16:10:56,800,550,250,107.85,1604,0,0.21,357062,267812,89250,106.63,714124,0,0.21
2026/03/01 16:11:01,882,688,194,99.26,1688,0,0.19,357944,268500,89444,106.61,715812,0,0.21
2026/03/01 16:11:06,738,682,56,115.58,1552,0,0.19,358682,269182,89500,106.63,717364,0,0.21
2026/03/01 16:11:11,822,572,250,105.79,1632,0,0.26,359504,269754,89750,106.63,718996,0,0.21
2026/03/01 16:11:16,832,582,250,103.8,1666,0,0.19,360336,270336,90000,106.62,720662,0,0.21
2026/03/01 16:11:21,970,720,250,89.19,1938,0,0.19,361306,271056,90250,106.57,722600,0,0.21
2026/03/01 16:11:26,868,618,250,98.65,1748,0,0.2,362174,271674,90500,106.56,724348,0,0.21
2026/03/01 16:11:31,786,576,210,108.86,1568,0,0.21,362960,272250,90710,106.56,725916,0,0.21
2026/03/01 16:11:36,682,642,40,131.37,1368,0,0.27,363642,272892,90750,106.61,727284,0,0.21
2026/03/01 16:11:41,870,620,250,100.13,1740,0,0.32,364512,273512,91000,106.59,729024,0,0.21
2026/03/01 16:11:46,790,540,250,109.09,1580,0,0.2,365302,274052,91250,106.6,730604,0,0.21
2026/03/01 16:11:51,832,582,250,106.58,1588,0,0.21,366134,274634,91500,106.6,732192,0,0.21
2026/03/01 16:11:56,730,616,114,116.36,1536,0,0.21,366864,275250,91614,106.62,733728,0,0.21
2026/03/01 16:12:01,852,716,136,102.49,1704,0,0.22,367716,275966,91750,106.61,735432,0,0.21
2026/03/01 16:12:06,828,578,250,106.9,1656,0,0.21,368544,276544,92000,106.61,737088,0,0.21
2026/03/01 16:12:11,910,660,250,90.26,1820,0,0.2,369454,277204,92250,106.57,738908,0,0.21
2026/03/01 16:12:16,818,568,250,110.14,1636,0,0.21,370272,277772,92500,106.57,740544,0,0.21
2026/03/01 16:12:21,806,556,250,103.8,1612,0,0.19,371078,278328,92750,106.57,742156,0,0.21
2026/03/01 16:12:26,914,672,242,95.96,1828,0,0.22,371992,279000,92992,106.54,743984,0,0.21
2026/03/01 16:12:31,820,750,70,107.31,1640,0,0.2,372812,279750,93062,106.54,745624,0,0.21
2026/03/01 16:12:36,802,614,188,107.73,1600,0,0.19,373614,280364,93250,106.55,747224,0,0.21
2026/03/01 16:12:41,696,446,250,126.17,1392,0,0.22,374310,280810,93500,106.58,748616,0,0.21
2026/03/01 16:12:46,830,580,250,104.98,1664,0,0.21,375140,281390,93750,106.58,750280,0,0.21
2026/03/01 16:12:51,886,636,250,97.3,1772,0,0.19,376026,282026,94000,106.56,752052,0,0.21
2026/03/01 16:12:56,800,724,76,108.11,1600,0,0.21,376826,282750,94076,106.56,753652,0,0.21
2026/03/01 16:13:01,804,630,174,108.64,1592,0,0.2,377630,283380,94250,106.57,755244,0,0.21
2026/03/01 16:13:06,844,594,250,103.19,1704,0,0.2,378474,283974,94500,106.56,756948,0,0.21
2026/03/01 16:13:11,788,538,250,110.0,1576,0,0.21,379262,284512,94750,106.57,758524,0,0.21
2026/03/01 16:13:16,904,654,250,94.87,1800,0,0.24,380166,285166,95000,106.54,760324,0,0.21
2026/03/01 16:13:21,918,668,250,91.49,1844,0,0.2,381084,285834,95250,106.5,762168,0,0.21
2026/03/01 16:13:26,918,668,250,92.3,1836,0,0.19,382002,286502,95500,106.47,764004,0,0.21
2026/03/01 16:13:31,668,668,0,135.52,1320,0,0.31,382670,287170,95500,106.52,765324,0,0.21
2026/03/01 16:13:36,804,554,250,109.86,1624,0,0.32,383474,287724,95750,106.52,766948,0,0.21
2026/03/01 16:13:41,840,590,250,101.19,1680,0,0.19,384314,288314,96000,106.51,768628,0,0.21
2026/03/01 16:13:46,922,672,250,93.48,1812,0,0.19,385236,288986,96250,106.48,770440,0,0.21
2026/03/01 16:13:51,934,684,250,94.0,1824,0,0.22,386170,289670,96500,106.45,772264,0,0.21
2026/03/01 16:13:56,710,580,130,119.18,1496,0,0.21,386880,290250,96630,106.48,773760,0,0.21
2026/03/01 16:14:01,846,726,120,105.72,1692,0,0.2,387726,290976,96750,106.47,775452,0,0.21
2026/03/01 16:14:06,696,446,250,122.49,1388,0,0.2,388422,291422,97000,106.5,776840,0,0.21
2026/03/01 16:14:11,772,522,250,118.05,1544,0,0.2,389194,291944,97250,106.53,778384,0,0.21
2026/03/01 16:14:16,820,570,250,106.9,1572,0,0.21,390014,292514,97500,106.53,779956,0,0.21
2026/03/01 16:14:21,840,736,104,102.65,1692,0,0.21,390854,293250,97604,106.52,781648,0,0.21
2026/03/01 16:14:26,806,660,146,107.88,1672,0,0.21,391660,293910,97750,106.52,783320,0,0.21
2026/03/01 16:14:31,824,574,250,101.04,1644,0,0.23,392484,294484,98000,106.51,784964,0,0.21
2026/03/01 16:14:36,846,596,250,102.18,1696,0,0.22,393330,295080,98250,106.5,786660,0,0.21
2026/03/01 16:14:41,856,606,250,102.27,1712,0,0.2,394186,295686,98500,106.49,788372,0,0.21
2026/03/01 16:14:46,844,594,250,103.21,1688,0,0.21,395030,296280,98750,106.48,790060,0,0.21
2026/03/01 16:14:51,836,720,116,103.18,1668,0,0.19,395866,297000,98866,106.48,791728,0,0.21
2026/03/01 16:14:56,792,658,134,110.93,1572,0,0.2,396658,297658,99000,106.49,793300,0,0.21
2026/03/01 16:15:01,834,584,250,102.81,1684,0,0.21,397492,298242,99250,106.48,794984,0,0.21
2026/03/01 16:15:06,844,594,250,105.39,1688,0,0.19,398336,298836,99500,106.48,796672,0,0.21
2026/03/01 16:15:11,810,560,250,107.04,1600,0,0.21,399146,299396,99750,106.48,798272,0,0.21
2026/03/01 16:15:16,816,604,212,107.05,1648,0,0.19,399962,300000,99962,106.48,799920,0,0.21
2026/03/01 16:15:21,806,750,56,107.15,1616,0,0.2,400768,300750,100018,106.48,801536,0,0.21
2026/03/01 16:15:26,852,620,232,100.23,1704,0,0.21,401620,301370,100250,106.47,803240,0,0.21
2026/03/01 16:15:31,846,596,250,102.52,1692,0,0.27,402466,301966,100500,106.46,804932,0,0.21
2026/03/01 16:15:36,848,598,250,102.48,1672,0,0.2,403314,302564,100750,106.45,806604,0,0.21
2026/03/01 16:15:41,810,560,250,108.82,1644,0,0.19,404124,303124,101000,106.45,808248,0,0.21
2026/03/01 16:15:46,848,626,222,97.8,1696,0,0.19,404972,303750,101222,106.44,809944,0,0.21
2026/03/01 16:15:51,840,750,90,105.71,1680,0,0.2,405812,304500,101312,106.43,811624,0,0.21
2026/03/01 16:15:56,852,664,188,102.82,1704,0,0.19,406664,305164,101500,106.43,813328,0,0.21
2026/03/01 16:16:01,764,514,250,110.15,1528,0,0.21,407428,305678,101750,106.43,814856,0,0.21
2026/03/01 16:16:06,948,698,250,92.76,1896,0,0.21,408376,306376,102000,106.4,816752,0,0.21
2026/03/01 16:16:11,800,550,250,105.58,1600,0,0.2,409176,306926,102250,106.4,818352,0,0.21
2026/03/01 16:16:16,828,578,250,107.52,1656,0,0.21,410004,307504,102500,106.4,820008,0,0.21
2026/03/01 16:16:21,812,746,66,105.84,1620,0,0.19,410816,308250,102566,106.4,821628,0,0.21
2026/03/01 16:16:26,878,694,184,99.67,1752,0,0.18,411694,308944,102750,106.39,823380,0,0.21
2026/03/01 16:16:31,844,594,250,101.26,1696,0,0.2,412538,309538,103000,106.38,825076,0,0.21
2026/03/01 16:16:36,788,538,250,110.33,1576,0,0.19,413326,310076,103250,106.38,826652,0,0.21
2026/03/01 16:16:41,812,562,250,105.04,1624,0,0.19,414138,310638,103500,106.38,828276,0,0.21
2026/03/01 16:16:46,886,636,250,99.2,1772,0,0.21,415024,311274,103750,106.37,830048,0,0.21
2026/03/01 16:16:51,836,726,110,105.79,1624,0,0.2,415860,312000,103860,106.36,831672,0,0.21
2026/03/01 16:16:56,934,750,184,90.7,1916,0,0.2,416794,312750,104044,106.33,833588,0,0.21
2026/03/01 16:17:01,816,610,206,106.5,1620,0,0.21,417610,313360,104250,106.33,835208,0,0.21
2026/03/01 16:17:06,818,568,250,102.23,1648,0,0.2,418428,313928,104500,106.32,836856,0,0.21
2026/03/01 16:17:11,958,708,250,90.39,1916,0,0.22,419386,314636,104750,106.29,838772,0,0.21
2026/03/01 16:17:16,980,730,250,85.86,1952,0,0.19,420366,315366,105000,106.24,840724,0,0.21
2026/03/01 16:17:21,954,704,250,91.29,1868,0,0.2,421320,316070,105250,106.2,842592,0,0.21
2026/03/01 16:17:26,774,524,250,111.05,1596,0,0.19,422094,316594,105500,106.21,844188,0,0.21
2026/03/01 16:17:31,784,656,128,108.93,1564,0,0.2,422878,317250,105628,106.22,845752,0,0.21
2026/03/01 16:17:36,804,682,122,107.18,1612,0,0.22,423682,317932,105750,106.22,847364,0,0.21
