date,time,rIOPS,wIOPS,r_per_s,w_per_s,used,free,total
2026-03-01,15:45:34,257.0,6182.0,31771852.8,1395864371.2,313317864243.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:35,204.0,2501.0,25899827.2,748473548.8,313639986790.4,21550427904409.6,21990232555520.0
2026-03-01,15:45:36,192.0,2260.0,24012390.4,1041340825.6,313962109337.6,21550427904409.6,21990232555520.0
2026-03-01,15:45:37,169.0,4496.0,22124953.6,1067030937.6,314391606067.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:38,169.0,5186.0,22020096.0,1395864371.2,314821102796.8,21550427904409.6,21990232555520.0
2026-03-01,15:45:39,192.0,2910.0,25165824.0,470915481.6,315143225344.0,21550427904409.6,21990232555520.0
2026-03-01,15:45:40,192.0,3705.0,24536678.4,1002753228.8,315465347891.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:41,174.0,7540.0,21495808.0,1395864371.2,315787470438.4,21550427904409.6,21990232555520.0
2026-03-01,15:45:42,167.0,1444.0,21600665.6,993106329.6,316216967168.0,21550427904409.6,21990232555520.0
2026-03-01,15:45:43,173.0,8939.0,22649241.6,1395864371.2,316646463897.6,21550427904409.6,21990232555520.0
2026-03-01,15:45:44,182.0,2577.0,22439526.4,995203481.6,317075960627.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:45,171.0,1421.0,22229811.2,955567308.8,317398083174.4,21550427904409.6,21990232555520.0
2026-03-01,15:45:46,107.0,3212.0,13631488.0,1288490188.8,317720205721.6,21550427904409.6,21990232555520.0
2026-03-01,15:45:47,140.0,2454.0,18350080.0,985871155.2,318042328268.8,21550427904409.6,21990232555520.0
2026-03-01,15:45:48,183.0,5566.0,23592960.0,1503238553.6,318579199180.8,21550427904409.6,21990232555520.0
2026-03-01,15:45:49,169.0,3051.0,21705523.2,1073741824.0,318901321728.0,21550427904409.6,21990232555520.0
2026-03-01,15:45:50,179.0,1483.0,23173529.6,920125440.0,319330818457.6,21550427904409.6,21990232555520.0
2026-03-01,15:45:51,156.0,3114.0,20447232.0,1014392422.4,319760315187.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:52,175.0,4982.0,22858956.8,1288490188.8,320189811916.8,21550427904409.6,21990232555520.0
2026-03-01,15:45:53,973.0,4668.0,24012390.4,1395864371.2,320619308646.4,21550427904409.6,21990232555520.0
2026-03-01,15:45:54,986.0,4707.0,23068672.0,1288490188.8,320941431193.6,21550427904409.6,21990232555520.0
2026-03-01,15:45:55,167.0,2790.0,17406361.6,939209523.2,321370927923.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:56,180.0,1420.0,19293798.4,837707366.4,321585676288.0,21550427904409.6,21990232555520.0
2026-03-01,15:45:57,198.0,4779.0,22124953.6,1073741824.0,322015173017.6,21550427904409.6,21990232555520.0
2026-03-01,15:45:58,213.0,3098.0,23488102.4,1395864371.2,322444669747.2,21550427904409.6,21990232555520.0
2026-03-01,15:45:59,180.0,1712.0,21810380.8,516633395.2,322766792294.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:00,206.0,4029.0,21181235.2,1073741824.0,323088914841.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:01,221.0,2628.0,23173529.6,1073741824.0,323518411571.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:02,204.0,1322.0,21810380.8,865494630.4,323840534118.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:03,176.0,4085.0,19922944.0,1610612736.0,324270030848.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:04,401.0,867.0,17406361.6,663538892.8,324592153395.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:05,164.0,2194.0,16986931.2,967835648.0,325021650124.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:06,226.0,4672.0,22544384.0,909115392.0,325343772672.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:07,207.0,4750.0,21810380.8,1932735283.2,325773269401.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:08,193.0,1931.0,22020096.0,925682892.8,326202766131.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:09,237.0,2547.0,24746393.6,1288490188.8,326739637043.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:10,211.0,7019.0,23173529.6,1395864371.2,327169133772.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:11,207.0,3924.0,21495808.0,1503238553.6,327598630502.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:12,171.0,2591.0,20132659.2,1288490188.8,328028127232.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:13,211.0,610.0,22020096.0,399926886.4,328350249779.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:14,200.0,3969.0,22334668.8,1288490188.8,328779746508.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:15,202.0,3443.0,22020096.0,1034525081.6,329101869056.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:16,206.0,4829.0,22754099.2,1049205145.6,329423991603.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:17,329.0,2985.0,23907532.8,1049939148.8,329853488332.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:18,371.0,3794.0,25690112.0,1395864371.2,330282985062.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:19,538.0,5509.0,23697817.6,1288490188.8,330605107609.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:20,214.0,2277.0,25270681.6,1037565952.0,331141978521.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:21,215.0,1595.0,20552089.6,932813209.6,331464101068.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:22,190.0,6994.0,18979225.6,1181116006.4,331786223616.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:23,239.0,2904.0,23592960.0,396781158.4,332215720345.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:24,163.0,2897.0,19398656.0,884473856.0,332430468710.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:25,238.0,3455.0,24536678.4,1503238553.6,332859965440.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:26,207.0,5800.0,23173529.6,1288490188.8,333289462169.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:27,192.0,6948.0,19818086.4,925682892.8,333611584716.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:28,182.0,5864.0,21390950.4,1717986918.4,334041081446.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:29,194.0,3225.0,20971520.0,537604915.2,334363203993.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:30,209.0,1137.0,22439526.4,778987110.4,334685326540.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:31,191.0,2657.0,20552089.6,1073741824.0,335114823270.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:32,186.0,2269.0,20552089.6,846829977.6,335436945817.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:33,192.0,3356.0,21286092.8,826592460.8,335866442547.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:34,207.0,2855.0,21600665.6,1288490188.8,336295939276.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:35,195.0,2985.0,20866662.4,1288490188.8,336725436006.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:36,206.0,4503.0,20866662.4,1181116006.4,337047558553.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:37,175.0,2220.0,20447232.0,776889958.4,337369681100.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:38,214.0,1331.0,22858956.8,682413260.8,337799177830.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:39,207.0,3671.0,22754099.2,1181116006.4,338121300377.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:40,204.0,4121.0,21390950.4,1020474163.2,338443422924.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:41,266.0,2124.0,23907532.8,890870169.6,338872919654.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:42,308.0,5508.0,26843545.6,1825361100.8,339302416384.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:43,503.0,2390.0,24431820.8,1073741824.0,339839287296.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:44,640.0,7089.0,25690112.0,1288490188.8,340161409843.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:45,179.0,1340.0,19922944.0,764831334.4,340483532390.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:46,223.0,3510.0,22439526.4,1395864371.2,340913029120.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:47,201.0,2023.0,21390950.4,1027394764.8,341235151667.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:48,217.0,5095.0,20971520.0,984822579.2,341664648396.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:49,183.0,2715.0,23068672.0,1181116006.4,342094145126.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:50,235.0,4478.0,23488102.4,1395864371.2,342523641856.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:51,217.0,3276.0,20866662.4,1181116006.4,342845764403.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:52,233.0,1518.0,24326963.2,813590118.4,343275261132.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:53,193.0,3305.0,21600665.6,1395864371.2,343704757862.4,21550427904409.6,21990232555520.0
2026-03-01,15:46:54,181.0,2565.0,19398656.0,1073741824.0,344026880409.6,21550427904409.6,21990232555520.0
2026-03-01,15:46:55,193.0,998.0,20866662.4,631767040.0,344349002956.8,21550427904409.6,21990232555520.0
2026-03-01,15:46:56,211.0,6491.0,22649241.6,1181116006.4,344671125504.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:57,222.0,2472.0,21810380.8,1054343168.0,345207996416.0,21550427904409.6,21990232555520.0
2026-03-01,15:46:58,227.0,2985.0,25585254.4,1503238553.6,345530118963.2,21550427904409.6,21990232555520.0
2026-03-01,15:46:59,217.0,3146.0,21495808.0,969408512.0,345959615692.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:00,203.0,2352.0,19608371.2,961229619.2,346281738240.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:01,217.0,1456.0,22334668.8,822293299.2,346603860787.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:02,179.0,5000.0,21495808.0,819671859.2,346925983334.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:03,195.0,3444.0,19188940.8,1073741824.0,347355480064.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:04,402.0,1627.0,18035507.2,754555289.6,347570228428.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:05,203.0,3072.0,20552089.6,1181116006.4,347999725158.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:06,220.0,4200.0,22649241.6,1395864371.2,348321847705.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:07,496.0,1679.0,24641536.0,915616563.2,348751344435.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:08,575.0,8374.0,22963814.4,1395864371.2,349073466982.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:09,767.0,2973.0,25794969.6,430859878.4,349502963712.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:10,396.0,4528.0,28835840.0,982305996.8,349825086259.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:11,286.0,2810.0,25165824.0,1038404812.8,350147208806.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:12,331.0,1925.0,24326963.2,786222284.8,350469331353.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:13,153.0,5117.0,18874368.0,1051721728.0,350791453900.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:14,233.0,7406.0,22963814.4,1503238553.6,351220950630.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:15,237.0,9497.0,23278387.2,1395864371.2,351650447360.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:16,228.0,2082.0,21076377.6,1000656076.8,352079944089.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:17,203.0,1754.0,22334668.8,845781401.6,352402066636.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:18,231.0,2154.0,20866662.4,961963622.4,352831563366.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:19,217.0,2148.0,20656947.2,833303347.2,353153685913.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:20,225.0,7123.0,19922944.0,1181116006.4,353475808460.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:21,243.0,1952.0,22020096.0,885312716.8,353905305190.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:22,185.0,3338.0,21810380.8,1395864371.2,354227427737.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:23,236.0,1609.0,20132659.2,670249779.2,354656924467.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:24,204.0,2353.0,20342374.4,946759270.4,354979047014.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:25,222.0,6865.0,21076377.6,1073741824.0,355301169561.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:26,194.0,6613.0,22439526.4,1503238553.6,355730666291.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:27,221.0,2511.0,22229811.2,879126118.4,356052788838.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:28,259.0,3899.0,24536678.4,1073741824.0,356482285568.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:29,279.0,2763.0,24536678.4,1288490188.8,357019156480.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:30,205.0,2835.0,21600665.6,1288490188.8,357341279027.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:31,248.0,6124.0,21705523.2,941411532.8,357770775756.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:32,286.0,2451.0,23592960.0,1288490188.8,358092898304.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:33,273.0,3282.0,22229811.2,943613542.4,358522395033.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:34,905.0,2220.0,28101836.8,1037775667.2,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:35,4024.0,522.0,284583526.4,381367091.2,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:36,4943.0,2563.0,261095424.0,894435328.0,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:37,4487.0,391.0,257215692.8,314048512.0,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:38,4293.0,8110.0,256271974.4,1065038643.2,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:39,5342.0,451.0,295698432.0,336592896.0,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:40,4874.0,466.0,271161753.6,331664588.8,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:41,5786.0,2008.0,318557388.8,785802854.4,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:42,6739.0,1914.0,305555046.4,785593139.2,358844517580.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:43,4665.0,875.0,271161753.6,484861542.4,358951891763.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:44,5324.0,443.0,259941990.4,316460236.8,358951891763.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:45,0.0,10699.0,0.0,1503238553.6,359274014310.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:46,0.0,557.0,0.0,389545984.0,359488762675.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:47,0.0,3848.0,0.0,1181116006.4,359918259404.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:48,0.0,2658.0,0.0,857106022.4,360240381952.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:49,4.0,4320.0,159744.0,1010722406.4,360562504499.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:50,0.0,511.0,0.0,346554368.0,360884627046.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:51,0.0,3348.0,0.0,1288490188.8,361206749593.6,21550427904409.6,21990232555520.0
2026-03-01,15:47:52,0.0,3981.0,0.0,854694297.6,361528872140.8,21550427904409.6,21990232555520.0
2026-03-01,15:47:53,0.0,2968.0,0.0,1073741824.0,361850994688.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:54,0.0,3390.0,0.0,939524096.0,362173117235.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:55,0.0,2342.0,0.0,1181116006.4,362495239782.4,21550427904409.6,21990232555520.0
2026-03-01,15:47:56,0.0,412.0,0.0,359346995.2,362924736512.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:57,0.0,1811.0,0.0,1073741824.0,363246859059.2,21550427904409.6,21990232555520.0
2026-03-01,15:47:58,0.0,3113.0,0.0,1073741824.0,363461607424.0,21550427904409.6,21990232555520.0
2026-03-01,15:47:59,4.0,4693.0,159744.0,785697996.8,363891104153.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:00,0.0,2729.0,0.0,392691712.0,364105852518.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:01,0.0,3642.0,0.0,1181116006.4,364427975065.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:02,0.0,2559.0,0.0,926836326.4,364857471795.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:03,101.0,1601.0,679936.0,763992473.6,365179594342.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:04,307.0,2396.0,14575206.4,1181116006.4,365394342707.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:05,9.0,1607.0,73728.0,641413939.2,365716465254.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:06,0.0,9503.0,0.0,1395864371.2,366038587801.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:07,1.0,6746.0,8192.0,1288490188.8,366468084531.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:08,80.0,1176.0,9856614.4,530894028.8,366790207078.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:09,147.0,6175.0,18559795.2,1288490188.8,367112329625.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:10,155.0,1426.0,19398656.0,897056768.0,367541826355.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:11,148.0,2952.0,18559795.2,958083891.2,367863948902.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:12,170.0,5156.0,20656947.2,1288490188.8,368186071449.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:13,169.0,2555.0,21810380.8,1049519718.4,368615568179.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:14,154.0,1426.0,19922944.0,833198489.6,369045064908.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:15,154.0,3318.0,20027801.6,1288490188.8,369367187456.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:16,161.0,3604.0,20866662.4,954728448.0,369796684185.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:17,165.0,3206.0,20342374.4,1288490188.8,370118806732.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:18,167.0,2116.0,20237516.8,1181116006.4,370548303462.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:19,163.0,3069.0,20866662.4,984508006.4,370977800192.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:20,165.0,3052.0,20237516.8,1288490188.8,371299922739.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:21,166.0,2510.0,20971520.0,996671488.0,371729419468.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:22,154.0,1303.0,20027801.6,904711372.8,372051542016.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:23,158.0,2303.0,19608371.2,874617241.6,372481038745.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:24,162.0,2156.0,20761804.8,1027289907.2,372803161292.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:25,168.0,5394.0,20342374.4,1395864371.2,373125283840.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:26,161.0,1663.0,20866662.4,739875225.6,373554780569.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:27,150.0,2362.0,18454937.6,1181116006.4,373876903116.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:28,135.0,2791.0,17196646.4,978531123.2,374199025664.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:29,164.0,6677.0,21076377.6,867172352.0,374521148211.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:30,143.0,3720.0,18559795.2,1073741824.0,374950644940.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:31,190.0,3088.0,24326963.2,1073741824.0,375272767488.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:32,323.0,5725.0,38692454.4,1395864371.2,375809638400.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:33,490.0,2840.0,51065651.2,1073322393.6,376239135129.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:34,174.0,6714.0,20761804.8,1288490188.8,376561257676.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:35,203.0,7198.0,20971520.0,1033057075.2,376883380224.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:36,193.0,1551.0,21390950.4,1011351552.0,377420251136.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:37,186.0,3026.0,20552089.6,1031379353.6,377634999500.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:38,175.0,2335.0,20342374.4,1073741824.0,378064496230.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:39,189.0,5385.0,20342374.4,811283251.2,378386618777.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:40,200.0,2685.0,20237516.8,1181116006.4,378816115507.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:41,186.0,4036.0,20761804.8,1002858086.4,379138238054.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:42,197.0,1629.0,21915238.4,911527116.8,379460360601.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:43,202.0,4326.0,21810380.8,1066821222.4,379889857331.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:44,195.0,4171.0,21915238.4,1395864371.2,380211979878.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:45,237.0,2837.0,24536678.4,483393536.0,380534102425.6,21550427904409.6,21990232555520.0
2026-03-01,15:48:46,204.0,3989.0,22858956.8,1181116006.4,380963599155.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:47,223.0,7081.0,24536678.4,1717986918.4,381500470067.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:48,206.0,4714.0,22544384.0,1073741824.0,381929966796.8,21550427904409.6,21990232555520.0
2026-03-01,15:48:49,193.0,5263.0,20552089.6,1610612736.0,382252089344.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:50,177.0,977.0,19084083.2,693737881.6,382574211891.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:51,138.0,1114.0,16148070.4,820615577.6,382896334438.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:52,152.0,4428.0,16148070.4,1181116006.4,383111082803.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:53,184.0,2318.0,20342374.4,878392115.2,383433205350.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:54,187.0,6716.0,21076377.6,979894272.0,383862702080.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:55,170.0,3329.0,18979225.6,1181116006.4,384184824627.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:56,193.0,3097.0,21286092.8,890870169.6,384506947174.4,21550427904409.6,21990232555520.0
2026-03-01,15:48:57,194.0,3188.0,20761804.8,1288490188.8,384936443904.0,21550427904409.6,21990232555520.0
2026-03-01,15:48:58,210.0,2480.0,21810380.8,767977062.4,385258566451.2,21550427904409.6,21990232555520.0
2026-03-01,15:48:59,260.0,2642.0,27053260.8,1288490188.8,385688063180.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:00,181.0,6141.0,22229811.2,998978355.2,386117559910.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:01,161.0,1945.0,16462643.2,740189798.4,386332308275.2,21550427904409.6,21990232555520.0
2026-03-01,15:49:02,231.0,2491.0,22020096.0,1288490188.8,386869179187.2,21550427904409.6,21990232555520.0
2026-03-01,15:49:03,465.0,4121.0,19608371.2,1503238553.6,387191301734.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:04,213.0,4531.0,14889779.2,704433356.8,387513424281.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:05,177.0,5674.0,20342374.4,1181116006.4,387942921011.2,21550427904409.6,21990232555520.0
2026-03-01,15:49:06,193.0,2826.0,19818086.4,1181116006.4,388265043558.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:07,195.0,2157.0,21076377.6,1181116006.4,388694540288.0,21550427904409.6,21990232555520.0
2026-03-01,15:49:08,187.0,1499.0,19818086.4,853750579.2,389124037017.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:09,180.0,5806.0,19922944.0,1073741824.0,389446159564.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:10,188.0,4862.0,21181235.2,1288490188.8,389875656294.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:11,188.0,1350.0,20342374.4,870108364.8,390197778841.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:12,195.0,3354.0,20552089.6,1181116006.4,390627275571.2,21550427904409.6,21990232555520.0
2026-03-01,15:49:13,208.0,3656.0,20866662.4,1395864371.2,391056772300.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:14,185.0,1174.0,21181235.2,920020582.4,391486269030.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:15,196.0,4086.0,20552089.6,1018062438.4,391808391577.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:16,183.0,5779.0,19818086.4,1069442662.4,392130514124.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:17,186.0,2944.0,19922944.0,1181116006.4,392560010854.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:18,201.0,2212.0,20447232.0,924948889.6,392882133401.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:19,186.0,2190.0,20027801.6,1049834291.2,393204255948.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:20,191.0,3713.0,19922944.0,1073741824.0,393526378496.0,21550427904409.6,21990232555520.0
2026-03-01,15:49:21,172.0,4471.0,18979225.6,901670502.4,393955875225.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:23,200.0,5980.0,20761804.8,1073741824.0,394277997772.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:24,205.0,1695.0,23278387.2,901251072.0,394707494502.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:25,217.0,3488.0,22439526.4,1073741824.0,395029617049.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:26,234.0,2629.0,24956108.8,1073741824.0,395459113779.2,21550427904409.6,21990232555520.0
2026-03-01,15:49:27,237.0,5598.0,24746393.6,1717986918.4,395888610508.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:28,373.0,7520.0,37329305.6,1288490188.8,396425481420.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:29,222.0,5648.0,23592960.0,624427008.0,396747603968.0,21550427904409.6,21990232555520.0
2026-03-01,15:49:30,207.0,4958.0,20971520.0,1503238553.6,396962352332.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:31,204.0,807.0,21076377.6,506252492.8,397391849062.4,21550427904409.6,21990232555520.0
2026-03-01,15:49:32,220.0,4802.0,21076377.6,1025297612.8,397713971609.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:33,86.0,3890.0,11114905.6,1073741824.0,398036094156.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:34,98.0,6597.0,11848908.8,1503238553.6,398358216704.0,21550427904409.6,21990232555520.0
2026-03-01,15:49:35,212.0,6484.0,20866662.4,1610612736.0,398787713433.6,21550427904409.6,21990232555520.0
2026-03-01,15:49:36,217.0,2982.0,21286092.8,919286579.2,399109835980.8,21550427904409.6,21990232555520.0
2026-03-01,15:49:37,201.0,2209.0,21495808.0,1016699289.6,399539332710.4,21550427904409.6,21990232555520.0
